X,volume,price,open,high,low,close,times,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2873,3756993,3384475936,901.0,907.0,897.0,903.0,3952,55.110414,63.166104,79.27748401,47.5578789,46.08312785,-4.808811534,-81.08108108,-66.66666667,0
2874,5405988,4901792058,899.0,914.0,895.0,912.0,4710,54.79583155,60.37601319,71.53637645,50.53824656,52.06348337,-4.390946983,-56.75675676,-46.66666667,0
2875,6326324,5699357147,903.0,908.0,898.0,901.0,5278,45.41944326,55.39048988,75.33258312,46.95087666,44.77886484,-4.146925683,-78.26086957,-86.48648649,1
2876,4863848,4460103582,903.0,925.0,902.0,925.0,6005,52.50185106,54.42761027,58.27912869,54.67280969,59.58435798,-3.6323003,0.0,-21.62162162,1
2877,3014460,2790479842,918.0,932.0,918.0,927.0,3988,56.33456737,55.06326264,52.52065317,55.26965462,60.63965909,-2.934855453,0.0,-16.21621622,1
2878,8536498,8046039802,932.0,949.0,932.0,947.0,11472,69.65514368,59.92722299,40.4713816,60.92881474,70.03022302,-1.833606672,0.0,0.0,1
2879,5483694,5124282580,943.0,945.0,928.0,935.0,5478,71.12812048,63.66085548,48.72632549,56.2332598,59.76411537,-0.724264519,-26.08695652,-23.52941176,1
2880,4041855,3762823568,930.0,936.0,926.0,936.0,3589,72.72738896,66.68303331,54.59432201,56.54027692,60.34543303,0.349602014,-50.0,-21.56862745,0
2881,7362257,6955190698,940.0,952.0,936.0,940.0,7460,74.80071545,69.38892736,58.56535117,57.84151296,62.9171009,1.407960109,-35.0,-13.7254902,0
2882,8480705,7704784466,918.0,925.0,900.0,911.0,10848,59.22386878,66.0005745,79.55398593,46.69228186,40.22291991,1.935229846,-100.0,-78.26086957,1
2883,5320705,4856619712,919.0,921.0,905.0,915.0,5237,49.97640635,60.65918511,82.02474265,48.20699726,43.59067099,2.161390223,-86.20689655,-69.56521739,1
2884,4848703,4449683534,918.0,923.0,912.0,920.0,4063,46.13811705,55.81882909,75.18025317,50.15446343,47.98623713,2.261811218,-68.96551724,-58.69565217,1
2885,11010430,10454270707,921.0,959.0,921.0,959.0,15793,64.09207803,58.57657874,47.54558015,62.31292344,69.92304993,2.895224069,0.0,0.0,1
2886,7353868,7040725953,959.0,969.0,945.0,957.0,7994,70.26428391,62.47248046,46.88887357,61.46715115,68.15418601,3.790993706,-4.166666667,-4.166666667,1
2887,8807094,8136007674,940.0,943.0,913.0,913.0,11362,53.12304917,59.35600337,71.82191175,46.26926218,40.86353397,4.093611027,-100.0,-95.83333333,0
2888,8747603,7916414107,913.0,915.0,896.0,905.0,10672,39.52495516,52.74565396,79.18705157,44.08903968,37.58031152,3.871622772,-100.0,-100.0,1
2889,6601268,5882005182,905.0,905.0,882.0,885.0,16255,27.49939539,44.33023444,77.99191253,39.03132597,30.28135271,3.004546367,-100.0,-100.0,1
2890,4625996,4119878988,892.0,899.0,878.0,892.0,5911,23.46113539,37.37386809,65.19933349,41.61014991,35.53962034,1.883427726,-90.27777778,-90.54054054,0
2891,9075762,7871135272,872.0,878.0,855.0,867.0,18097,19.14952886,31.29908835,55.59820732,35.6810681,26.85815365,0.258698114,-100.0,-100.0,1
2892,5437206,4767022092,875.0,890.0,871.0,871.0,6466,17.44471514,26.68096394,45.15346155,37.25462534,30.13489285,-1.533286049,-89.47368421,-95.65217391,1
2893,7536884,6822097941,885.0,914.0,883.0,911.0,8016,28.0040791,27.12200233,25.35784879,50.55970459,54.56216,-2.694492046,0.0,-52.17391304,1
2894,4815175,4406502069,919.0,925.0,906.0,910.0,5205,34.75125741,29.66508736,19.49274725,50.266583,53.99579585,-3.409279295,-2.272727273,-53.26086957,1
2895,9179159,8201224912,907.0,908.0,885.0,887.0,8148,35.28871706,31.53963059,24.04145765,43.8367183,41.97132528,-4.165970722,-54.54545455,-77.77777778,1
2896,5792133,5042864544,891.0,893.0,862.0,862.0,14479,26.85914471,29.97946863,36.22011648,38.02160972,32.52409238,-5.29862517,-100.0,-100.0,1
2897,8950553,7605345119,870.0,873.0,839.0,840.0,20052,18.29369337,26.08421021,41.66524389,33.6948862,26.27800276,-6.946470851,-100.0,-100.0,1
2898,6522822,5563539719,853.0,859.0,847.0,857.0,8236,19.17253977,23.78032006,32.99588066,39.54273417,37.42180822,-8.543788139,-75.71428571,-76.05633803,1
2899,6064288,5275492160,862.0,878.0,860.0,867.0,7122,23.63440636,23.73168216,23.92623377,42.80664571,43.45519873,-9.846684017,-42.55319149,-61.97183099,1
2900,6912775,6172110128,877.0,900.0,872.0,898.0,8399,38.62448796,28.69595076,8.838876364,51.69871678,58.38189429,-10.37971282,0.0,-18.30985915,1
2901,4559291,4130277207,910.0,918.0,901.0,901.0,5579,49.78066639,35.7241893,7.61123513,52.48510924,59.61977981,-10.3307409,0.0,-14.08450704,0
2902,6120161,5596723352,912.0,924.0,903.0,913.0,8635,61.86928147,44.43922003,9.579097138,55.66136636,64.66463793,-9.704550548,0.0,0.0,0
2903,4750886,4369613496,913.0,926.0,906.0,926.0,7063,74.57952098,54.48598701,14.29891907,58.93278386,69.60174241,-8.519870755,0.0,0.0,0
2904,5842189,5448006760,928.0,944.0,916.0,938.0,8317,81.14825208,63.3734087,27.82372194,61.7950124,73.67588066,-6.836371974,0.0,0.0,0
2905,6475143,6130124961,951.0,952.0,940.0,946.0,8292,85.66225655,70.80302465,41.08456085,63.65274047,76.22503932,-4.785258101,0.0,0.0,0
2906,8154279,7711498281,949.0,958.0,932.0,942.0,9452,85.63669956,75.74758295,55.96934974,61.99475873,72.03937677,-2.66416408,-12.12121212,-3.773584906,1
2907,3849136,3599037910,942.0,947.0,927.0,936.0,5982,82.94147318,78.14554636,68.55369273,59.44013824,65.5593921,-0.70005344,-50.0,-11.23595506,0
2908,5549918,5098098677,938.0,939.0,913.0,913.0,7640,71.18578832,75.82562701,85.1053044,50.6409513,46.37194563,0.69734513,-100.0,-41.7721519,0
2909,2963703,2736013975,925.0,930.0,917.0,922.0,3578,59.73789397,70.46304933,91.91336006,53.59766919,52.85151213,1.808285965,-72.72727273,-50.0,1
2910,2965080,2753908718,929.0,934.0,919.0,928.0,3534,54.9767778,65.30095882,85.94932087,55.55027084,57.00717127,2.773048332,-48.27586207,-40.0,0
2911,3089194,2885456706,934.0,939.0,929.0,932.0,3186,53.31785186,61.30658984,77.28406578,56.88086413,59.838998,3.653111756,-17.39130435,-42.42424242,0
2912,3142300,2933243510,945.0,945.0,926.0,928.0,2836,46.65634569,56.42317512,75.95683398,55.06758393,55.45572716,4.3618093,-21.05263158,-54.54545455,1
2913,3922770,3677044994,939.0,940.0,927.0,940.0,4519,51.10423046,54.65019357,61.74211978,59.34451116,64.75101952,5.10745848,0.0,-18.18181818,0
2914,10948581,10613395514,947.0,983.0,944.0,980.0,17597,65.97424888,58.42487867,43.32613825,69.86282383,80.7876206,6.463715775,0.0,0.0,0
2915,7326160,7251540976,1000.0,1000.0,976.0,978.0,10156,68.88704714,61.91226816,47.96271019,68.88265819,78.64094828,8.08495221,-3.846153846,-2.985074627,0
2916,3607273,3474161864,972.0,978.0,958.0,958.0,6984,63.16607741,62.33020458,60.65845892,59.6733603,59.62790165,9.449768983,-42.30769231,-32.8358209,0
2917,3976455,3772947123,936.0,960.0,936.0,954.0,5155,56.97015602,60.54352172,67.69025313,57.96833767,56.35775024,10.49696533,-65.0,-38.80597015,0
2918,4506624,4410740653,964.0,988.0,956.0,983.0,7089,64.31755257,61.80153201,56.76949088,65.76853856,70.45471845,11.72894094,0.0,0.0,0
2919,11863385,12113913220,1010.0,1035.0,1000.0,1025.0,19824,73.15359774,65.58555392,50.44946628,73.57963517,81.07736515,13.65550326,0.0,0.0,0
2920,5968762,6144548995,1025.0,1045.0,1010.0,1035.0,8160,79.30127805,70.15746196,51.86982979,75.06954559,82.84011591,16.04484599,0.0,0.0,0
2921,7313793,7639038614,1060.0,1075.0,1020.0,1030.0,8746,76.0657169,72.12688027,64.24920703,72.81124124,78.45499903,18.4826557,-6.172839506,-4.672897196,0
2922,13199272,14235901080,1060.0,1100.0,1050.0,1085.0,15124,80.99503078,75.08293044,63.25872977,80.06692513,87.31705532,21.65841672,0.0,0.0,0
2923,10562661,11498116635,1115.0,1120.0,1060.0,1090.0,10365,81.89523791,77.3536996,68.27062297,80.58503932,87.86172539,25.16064086,0.0,0.0,0
2924,5357065,5840128695,1100.0,1110.0,1080.0,1080.0,5522,80.68378179,78.463727,74.0236174,76.22613088,79.65212503,28.46700303,-16.66666667,-7.352941176,0
2925,6209563,6604229951,1070.0,1090.0,1050.0,1055.0,7474,75.34715888,77.42487096,81.58029511,66.35573677,62.21300011,31.01353528,-58.33333333,-25.73529412,0
2926,4303829,4467249200,1045.0,1060.0,1025.0,1040.0,6877,67.30460998,74.05145063,87.54513193,61.13131433,53.74134361,32.64032508,-100.0,-36.76470588,0
2927,3042360,3150355090,1045.0,1055.0,1020.0,1035.0,4431,54.59196221,67.56495449,93.51093905,59.4160348,50.96532736,33.45119312,-100.0,-51.40186916,0
2928,4570424,4593923765,1020.0,1025.0,996.0,1005.0,8783,38.81399631,57.98130177,96.31591267,50.13211941,37.14898859,33.15327567,-100.0,-100.0,0
2929,3878731,3933345002,998.0,1030.0,991.0,1030.0,5937,35.95351692,50.63870682,80.00908661,56.37989792,50.55356611,32.49930765,-50.0,-70.58823529,0
2930,8407302,8600026375,1050.0,1060.0,1010.0,1010.0,6129,28.878572,43.38532855,72.39884163,50.78116156,41.96206673,31.2632953,-85.71428571,-94.11764706,0
2931,6547926,6884259525,1020.0,1070.0,1010.0,1065.0,7857,38.37382836,41.71482849,48.39682873,62.15082338,62.81597641,30.53350015,0.0,-29.41176471,0
2932,7194120,7706808715,1045.0,1085.0,1040.0,1080.0,7241,50.51252423,44.64739373,32.91713274,64.60380356,66.72850626,30.32897342,0.0,-11.76470588,0
2933,4782312,5131333230,1080.0,1090.0,1055.0,1060.0,5456,56.90733939,48.73404229,32.38744808,58.99601416,57.11330162,30.07618221,-28.57142857,-26.66666667,0
2934,4650774,4964134180,1060.0,1085.0,1040.0,1085.0,4749,69.58805791,55.68538083,27.88002666,63.36816359,64.73544041,30.13670218,0.0,0.0,0
2935,6286966,6686549430,1060.0,1080.0,1050.0,1065.0,5528,71.30786352,60.89287506,40.06289813,57.93225634,55.30021479,30.00265102,-80.0,-25.0,0
2936,7553331,8258621655,1085.0,1110.0,1080.0,1095.0,8057,76.67022834,66.15199282,45.11552177,63.14831231,64.59004985,30.16392399,0.0,0.0,0
2937,3406357,3694621690,1095.0,1100.0,1075.0,1085.0,3118,77.44401777,69.91600114,54.85996786,60.40220655,59.63272674,30.27355236,-28.57142857,-11.11111111,0
2938,3190902,3427647240,1075.0,1085.0,1065.0,1075.0,3086,73.29601185,71.04267137,66.53599043,57.64475438,54.60368961,30.11652029,-66.66666667,-23.52941176,0
2939,3450664,3727203182,1070.0,1095.0,1070.0,1075.0,3128,70.53067457,70.87200577,71.55466818,57.64475438,54.60368961,29.73194087,-66.66666667,-23.52941176,0
2940,4197956,4460718232,1070.0,1075.0,1050.0,1070.0,4462,61.306164,67.68339185,80.43784755,56.09544498,51.47794241,29.07736227,-100.0,-71.42857143,0
2941,3025297,3198202205,1065.0,1075.0,1045.0,1060.0,3773,50.39458552,61.92045641,84.97219817,52.96374786,45.25986208,28.06205016,-100.0,-100.0,0
2942,3900955,4225763480,1085.0,1090.0,1075.0,1090.0,4787,57.40591416,60.41560899,66.43499865,60.28123307,61.849526,27.288535,0.0,-14.28571429,0
2943,5577386,6023588920,1075.0,1095.0,1070.0,1075.0,3918,53.65522482,58.1621476,67.17599316,55.52986726,52.33336814,26.4056101,-50.0,-57.14285714,0
2944,3333615,3542886278,1070.0,1075.0,1055.0,1055.0,4037,40.89835501,52.40755007,75.42594019,49.77566844,41.99517503,25.12112163,-100.0,-100.0,0
2945,4476757,4870044535,1110.0,1110.0,1070.0,1090.0,4346,50.34249308,51.71919774,54.47260706,58.12807923,59.00268304,24.15342434,0.0,-12.5,0
2946,1375244,1495307005,1095.0,1095.0,1080.0,1085.0,2013,54.07448257,52.50429268,49.36391291,56.6476946,56.17888962,23.3001913,-14.28571429,-14.28571429,0
2947,2771095,3032923170,1090.0,1105.0,1085.0,1095.0,3893,61.69068069,55.56642202,43.31790468,58.94779986,60.69365386,22.66986843,0.0,0.0,1
2948,5416247,6039143525,1100.0,1130.0,1095.0,1120.0,9223,70.53888516,60.55724307,40.59395887,64.17484537,69.97410215,22.55949509,0.0,0.0,1
2949,8596153,9931937555,1125.0,1185.0,1120.0,1145.0,11891,70.83544725,63.98331113,50.27903888,68.57606549,76.60307583,23.12824473,0.0,0.0,0
2950,5042669,5892194005,1160.0,1180.0,1155.0,1175.0,6293,77.99286227,68.65316151,49.97375999,72.96088239,82.2470332,24.51875924,0.0,0.0,0
2951,5160937,6126791835,1180.0,1200.0,1170.0,1185.0,6737,81.88029898,73.06220733,55.42602403,74.276969,83.80928481,26.45510792,0.0,0.0,1
